AverageEsReturn,MaxEsReturn,StdEsReturn,MaxReturn,MinReturn,AverageForwardProgress,Epoch,AverageAbsQYDiff,AverageQ,QFunRegParamNorm,AveragePolicySurr,AverageDiscountedReturn,PolicyRegParamNorm,MinForwardProgress,AverageAbsY,StdReturn,AverageY,StdForwardProgress,MaxForwardProgress,AverageReturn,AverageQLoss,AverageAbsQ,AverageAction,MinEsReturn
530.639001385,688.300580196,127.409947507,741.388491165,268.364423494,5.58821302052,1037,0.376502121288,22.37,162.104,-22.418,130.703002515,51.5636,3.257341148,22.3705130647,121.094980781,22.3705130647,1.23288806905,8.05066071121,495.22323637,0.351289,22.37,0.986211,345.21850016
504.295431198,899.014883351,256.967520268,845.079889864,92.870823473,4.92481447347,1038,0.378301208036,22.4006,162.193,-22.451,122.390185218,51.5885,1.53979854363,22.4013695492,210.131886931,22.4013695492,2.12302503435,9.09733236979,428.211199388,0.354928,22.4006,0.986645,179.113708888
560.76992541,949.874157287,289.734919076,714.683371296,117.625081883,4.75001257599,1039,0.376277784696,22.3988,162.342,-22.4472,117.966024551,51.6124,1.81727132841,22.399121916,135.125201124,22.399121916,1.36702553555,7.83018162144,410.290305604,0.353024,22.3988,0.986262,236.914052828
502.931367177,630.641196588,113.406259534,835.953819697,159.57635086,5.27434559876,1040,0.37243125581,22.4036,162.437,-22.4524,123.865065247,51.6439,2.24095353586,22.4036165486,171.02003787,22.4036165486,1.72224178534,9.02250910796,462.575864366,0.337926,22.4036,0.986594,341.318687685
506.46647682,605.005011083,66.7792988674,815.214676758,266.449649965,5.52970303023,1041,0.378159639802,22.3913,162.53,-22.4405,128.67989765,51.6575,3.34584110316,22.3922391992,132.342947492,22.3922391992,1.31904405517,8.80767795647,487.48138103,0.358711,22.3913,0.985378,428.434740814
637.227705668,889.175779914,301.768286616,996.373812189,41.4830583879,6.01209000075,1042,0.373867228797,22.3876,162.619,-22.4344,145.015293841,51.6643,1.0628776471,22.388449003,227.326587003,22.388449003,2.28263776643,10.5636829198,537.878743378,0.349458,22.3876,0.986504,141.684821851
525.510306264,659.596105737,90.741687452,814.686631479,187.96705255,5.9470236754,1043,0.376174271837,22.416,162.69,-22.4645,138.840067523,51.6782,2.45458951154,22.4167252411,161.977911599,22.4167252411,1.64986092045,8.75205274874,533.018653168,0.366607,22.416,0.985898,435.28138771
517.915845109,647.755361085,98.3529151568,901.123372397,281.071263285,6.17051946073,1044,0.371505085455,22.4705,162.755,-22.5153,148.228307917,51.701,3.5803889021,22.4709002073,123.08726682,22.4709002073,1.24540438776,9.63559558604,553.389290655,0.340214,22.4705,0.987697,375.700249632
408.660573548,620.401404741,132.45539794,834.687169814,206.833528881,5.72067039201,1045,0.374163147905,22.454,162.805,-22.5038,130.324820415,51.7076,2.60054799945,22.4546487578,143.921876372,22.4546487578,1.45384323076,8.97672282879,508.448124125,0.348801,22.454,0.985864,265.993430853
516.277446038,732.879583536,149.304721422,825.011674564,194.258523642,5.2997990214,1046,0.378016593808,22.4449,162.905,-22.4932,126.759034648,51.7275,2.48847935481,22.4450349397,166.188857984,22.4450349397,1.69127985578,8.90054255446,467.524124966,0.359883,22.4449,0.985536,328.457668215
509.386498023,893.708188005,251.669061731,865.722271659,112.246748716,5.18000511946,1047,0.374973809855,22.4562,162.982,-22.5048,124.611645261,51.735,1.69062011433,22.4567271623,167.746669495,22.4567271623,1.71749308224,9.3227599323,456.290366957,0.343761,22.4562,0.985889,195.48973769
595.584745955,809.231301405,133.3999531,838.160630974,39.4269727713,5.27026945465,1048,0.379751255186,22.4575,163.077,-22.5017,126.192134191,51.7456,0.983117720356,22.4580989454,164.046914678,22.4580989454,1.66484218267,9.06445225586,464.091533217,0.35955,22.4575,0.986548,447.39962451
431.698288866,601.277837061,107.871976776,881.417081668,69.4865116354,6.01930080688,1049,0.377868986599,22.4492,163.166,-22.4975,143.962399743,51.7544,1.26378006259,22.4499055394,191.042764165,22.4499055394,1.9247669358,9.43985620342,538.399773338,0.346063,22.4492,0.986253,337.150428117
632.146077531,815.969188186,181.672788878,887.339064705,147.479975146,6.04028007076,1050,0.383996129111,22.4745,163.197,-22.5208,143.980295702,51.7646,2.02244958651,22.4750871194,199.488062141,22.4750871194,2.02295549317,9.5070222859,542.349292624,0.362684,22.4745,0.984791,347.749699877
534.589152247,633.712133552,109.165856845,742.54339094,243.174325846,5.57112372904,1051,0.379911912893,22.4895,163.315,-22.5349,129.142937801,51.7826,2.9916108501,22.4893359976,134.035960268,22.4893359976,1.36525504589,8.09804350669,493.397354434,0.344702,22.4895,0.986928,363.237151726
541.918123263,840.450987066,221.297125849,782.994333491,37.4553334728,4.96061576117,1052,0.378999042787,22.488,163.375,-22.5317,120.900241751,51.796,1.01808878765,22.4884494973,198.18148823,22.4884494973,1.99479786035,8.49392149925,429.755573491,0.3418,22.488,0.984143,232.491051652
448.030924078,612.339880197,101.507924819,874.710667424,118.34873261,5.85784070724,1053,0.376549752051,22.5029,163.47,-22.5473,143.185423183,51.8219,1.79421047809,22.5031009499,213.897470172,22.5031009499,2.16435832404,9.37733978275,520.729925739,0.342594,22.5029,0.987829,335.090351849
471.229887114,653.361286786,129.904237345,868.812650894,249.280850029,5.61661389579,1054,0.376696454828,22.4763,163.543,-22.5196,136.423547165,51.8515,3.00441484747,22.476535007,160.548057316,22.476535007,1.6237092697,9.32915780551,498.560546642,0.350304,22.4763,0.986702,287.914384885
409.687662909,510.09963464,106.867802797,866.015672975,146.351334448,5.7111233055,1055,0.383143602673,22.5222,163.641,-22.5669,133.426621589,51.8725,2.03159825342,22.5227416907,144.937794465,22.5227416907,1.47666602896,9.30439299803,508.318454699,0.362595,22.5222,0.987653,235.18947365
455.175983028,695.975464021,164.871040689,750.781015693,-3.13465778767,5.11199728301,1056,0.378853554784,22.4699,163.697,-22.5147,124.721444717,51.8959,0.638825895131,22.4701938347,187.785297954,22.4701938347,1.88994419531,8.1733710257,446.301288023,0.350866,22.4699,0.983934,234.724653464
418.280293765,560.139609181,100.467703836,902.360629406,104.253088435,6.11083043991,1057,0.383399549982,22.4903,163.748,-22.5353,140.428031366,51.9203,1.64490462144,22.4899085614,196.32288831,22.4899085614,1.97955342425,9.6819513154,546.201742099,0.348938,22.4903,0.986467,283.862409202
313.082772257,621.364420457,210.579189421,883.140605405,139.893940946,5.75881865537,1058,0.391147378078,22.4805,163.848,-22.5252,140.367170305,51.9347,2.02527034758,22.4805507092,159.366560347,22.4805507092,1.61759001036,9.47040152091,510.187819621,0.372626,22.4805,0.987356,75.0867060453
323.023001864,619.752769884,195.811174096,959.916868898,201.405047059,6.22855668929,1059,0.386015417167,22.446,163.934,-22.491,151.729572143,51.9498,2.6064216816,22.4463637505,193.148897988,22.4463637505,1.9380679175,10.2284532558,558.065836644,0.365639,22.446,0.985357,114.979530918
470.695164859,633.947942432,100.429213898,804.460667575,63.862268514,5.82795815475,1060,0.380891682546,22.5261,164.001,-22.5708,138.63345573,51.9682,1.19059253209,22.5265457399,154.557916925,22.5265457399,1.56986700514,8.69879488809,518.869492399,0.354859,22.5261,0.986448,380.837124948
543.747886165,685.094729993,122.101390751,947.426653793,253.199804826,5.70506739247,1061,0.381852424219,22.5201,164.048,-22.5627,136.931964211,51.9846,3.18913384613,22.5202875536,133.575049009,22.5202875536,1.35420568355,10.109397055,506.773499087,0.352067,22.5201,0.986161,421.267039226
579.639592836,674.233351413,70.3795856838,678.172362499,245.459134409,5.29834324332,1062,0.379007235031,22.5052,164.156,-22.5496,124.44286126,51.9953,3.06090566997,22.5061192723,109.979512175,22.5061192723,1.12600345579,7.35897903256,466.664935725,0.347425,22.5052,0.988083,475.622314658
586.840248831,803.409394758,206.940448534,699.789429872,255.769301515,5.48177370196,1063,0.387167912241,22.5044,164.224,-22.5489,126.980968768,51.9981,3.20050598482,22.5045018171,115.376385506,22.5045018171,1.15947668304,7.65749090698,483.434642806,0.365919,22.5044,0.988348,321.411849665
533.860842866,687.015102664,90.9151966287,803.199612702,260.156398426,5.89691715572,1064,0.390493896099,22.4855,164.284,-22.5283,140.245188902,52.0245,3.1585797367,22.4861052424,134.041062198,22.4861052424,1.3627172551,8.67457100305,528.662291911,0.375252,22.4855,0.98756,451.075923421
632.754989929,728.271281131,74.4980390553,817.393222978,285.582183732,6.24098902306,1065,0.392056529522,22.4874,164.327,-22.5314,143.283022217,52.039,3.52619848014,22.4877934847,135.022142442,22.4877934847,1.35019726088,8.84333364588,560.028829005,0.383137,22.4874,0.987662,559.219911123
534.138112404,888.122305511,207.715939072,870.647313929,223.123109695,6.09237904205,1066,0.389034101295,22.4975,164.411,-22.5422,147.17806775,52.0506,2.82309045279,22.4969497898,166.355019439,22.4969497898,1.6514267483,9.33194724368,545.398915657,0.367073,22.4975,0.98904,356.12578682
528.37798328,588.93809023,60.7526171176,881.124391724,248.194705188,5.58638618831,1067,0.380757458559,22.5134,164.461,-22.5593,125.872891749,52.0607,3.06289074889,22.5139173963,138.649677487,22.5139173963,1.39219626651,9.42528308049,496.470189828,0.350942,22.5134,0.986383,429.726805653
627.054322889,872.156755181,172.178468141,873.691688838,247.948163972,6.19899718816,1068,0.387921222591,22.5136,164.507,-22.559,147.519715194,52.0763,3.05664902826,22.5137331218,156.914746305,22.5137331218,1.57866936726,9.36894648308,557.961117271,0.366232,22.5136,0.985663,425.189513094
513.905149622,776.017021084,213.703744927,953.159677864,76.84212387,6.28449882361,1069,0.386544110234,22.5518,164.535,-22.5968,151.806592821,52.1,1.35788766436,22.5524084326,174.142076665,22.5524084326,1.75843779796,10.1229782406,565.724297808,0.362796,22.5518,0.986416,194.000058197
616.631529808,890.376865019,221.531379124,922.624377979,193.294875883,6.3752600288,1070,0.387275890411,22.4965,164.642,-22.5417,146.940200888,52.0978,2.487230992,22.4964005286,188.763345707,22.4964005286,1.88959516507,9.85861102264,575.260286379,0.369184,22.4965,0.989948,294.833955466
587.218755262,616.449337887,31.2441207965,874.05711137,139.950806327,5.73249729612,1071,0.381640311008,22.5062,164.744,-22.5511,137.092718811,52.1144,2.18309898244,22.5068512564,181.458216734,22.5068512564,1.79971954425,9.36959994189,508.233954321,0.342495,22.5062,0.989987,534.630852605
598.200676679,711.522737003,137.664601069,814.195567678,219.343781952,5.87481263046,1072,0.395228443382,22.5252,164.769,-22.5727,138.109889944,52.1363,2.79444813375,22.5257924016,152.985766109,22.5257924016,1.53843945075,8.7706923198,526.142588546,0.382809,22.5252,0.987997,363.491669468
574.487782969,826.49080345,155.364098588,869.705546275,70.0605799454,5.68744214494,1073,0.390481245634,22.5538,164.82,-22.6032,127.481405573,52.1551,1.26657825313,22.5539513344,160.804820062,22.5539513344,1.61413988425,9.34586298,504.412609806,0.357409,22.5538,0.988869,403.333995046
661.636694278,716.42925079,84.366487341,840.002752464,48.3519868075,6.10708428473,1074,0.38730379947,22.5569,164.912,-22.6057,137.13004712,52.1671,1.05059561331,22.5579415166,185.120648208,22.5579415166,1.86194460189,9.04414988835,547.437056631,0.35412,22.5569,0.9888,515.958331936
395.115478943,516.10186018,150.248551043,905.837447255,190.758271283,5.91460127042,1075,0.391446796174,22.5756,165.026,-22.6251,137.936231501,52.1861,2.47270681957,22.5766785973,139.050083547,22.5766785973,1.40240025097,9.68843109864,528.228481355,0.362764,22.5756,0.986999,138.372117265
506.425611949,641.654693721,82.5186053783,882.041671026,164.323665661,6.40993024934,1076,0.390940056903,22.5287,165.067,-22.576,152.331076506,52.1929,2.41291729193,22.5292627147,184.230303535,22.5292627147,1.83028673241,9.46940604497,575.927468593,0.366742,22.5287,0.989199,431.084256198
502.070163479,574.956863532,74.391192224,889.5390036,103.328948666,6.19180362472,1077,0.388920399248,22.578,165.116,-22.6213,144.241528175,52.1996,1.62853620772,22.5783041042,179.019168031,22.5783041042,1.78639305247,9.51445497942,554.841153702,0.357138,22.578,0.989309,379.186450261
587.197477375,762.146808357,121.430809885,818.63034905,222.528826052,6.42176076244,1078,0.391746661166,22.5876,165.187,-22.626,151.213299648,52.2186,2.83127340487,22.5886280459,159.977205872,22.5886280459,1.57746908318,8.83080495941,576.343286908,0.363234,22.5876,0.989639,418.81416013
597.988358338,689.201606614,59.1523463445,850.39184435,189.39739629,6.19964229211,1079,0.387039751032,22.5448,165.218,-22.5861,146.98238375,52.2347,2.6646925003,22.5455828766,178.287731503,22.5455828766,1.7364425864,9.15961139875,549.965028483,0.354408,22.5448,0.990497,523.640995714
588.107635068,761.21913631,166.169230872,812.359920913,344.956433714,6.52114724143,1080,0.389841036718,22.5708,165.276,-22.6123,149.857184012,52.2591,3.99732802305,22.5718351517,129.124996772,22.5718351517,1.29969617024,8.74250293061,589.498050341,0.365787,22.5708,0.988091,361.835571034
477.480048133,646.646041697,169.4212641,931.749298354,221.622697102,5.38043677697,1081,0.397667246937,22.5782,165.312,-22.6208,130.702558012,52.2751,3.01580816291,22.5792064568,175.395340899,22.5792064568,1.72411717854,9.96142499967,466.883983226,0.386559,22.5782,0.989141,218.786917762
420.570957411,561.255480636,120.155733818,845.808405308,123.400768919,5.33664364553,1082,0.388644968017,22.5475,165.387,-22.5919,125.803848146,52.2983,2.02973660529,22.5479834724,183.139258963,22.5479834724,1.80582379401,9.11850320606,461.903364515,0.356781,22.5475,0.989454,230.026531145
214.739950664,416.040152831,182.602434551,697.958900854,-214.423048108,3.60707977415,1083,0.396746568869,22.5521,165.475,-22.5978,78.4288992566,52.3183,-1.51760532468,22.5527718923,195.029086497,22.5527718923,1.94969860742,7.64846219195,289.521987749,0.377654,22.5521,0.988938,-61.815176298
282.92492965,655.719321388,222.936458705,747.340719619,-167.651963593,3.21431932506,1084,0.398990963473,22.5506,165.498,-22.5962,62.9043579806,52.3311,-1.01372005715,22.5513375037,194.830099008,22.5513375037,1.97876635548,8.13449579792,248.7352177,0.375164,22.5506,0.989016,71.492665886
273.004417285,479.705747925,152.75787281,870.472590799,126.610387772,5.80066497202,1085,0.393533322058,22.6075,165.56,-22.651,149.551759981,52.3585,2.03215123862,22.6083965309,222.768648548,22.6083965309,2.17339434878,9.32199058781,508.960929674,0.370796,22.6075,0.984575,58.4707200436
537.452570686,774.758412326,227.313786334,984.579898293,80.9515783265,5.95969033055,1086,0.3990389,22.5766,165.662,-22.6188,136.034633945,52.3827,1.40797079478,22.5782345816,232.533038343,22.5782345816,2.34314684882,10.4527987224,532.58425066,0.385263,22.5766,0.988928,259.676877526
615.901595503,771.852088375,149.727507737,1000.77314668,328.503174929,6.75164135581,1087,0.392206860208,22.5846,165.735,-22.6269,160.873330547,52.3971,3.87785491538,22.5852395665,162.337465662,22.5852395665,1.63938344725,10.6027676505,613.900345344,0.364275,22.5846,0.99009,379.574737816
547.069852372,668.402710495,138.015956141,927.412733221,-4.77874213588,6.43415086687,1088,0.398001200591,22.588,165.805,-22.6329,153.775948264,52.4044,0.579328728169,22.5887939893,199.186118391,22.5887939893,1.98887099186,9.87417418338,579.65867443,0.389237,22.588,0.990164,319.151058245
534.988906425,810.713419059,220.120404167,918.303281171,60.1806443954,5.61985668452,1089,0.393133829594,22.5655,165.883,-22.6077,141.634258404,52.4167,1.39486064161,22.5664100337,216.766684612,22.5664100337,2.15498701206,9.80268289392,495.647443041,0.380169,22.5655,0.990584,226.904575401
478.066413355,584.524773561,104.438289698,806.699475906,135.829049896,5.77827887432,1090,0.398853028159,22.599,165.928,-22.6417,145.842305486,52.4374,1.95837121825,22.5993732028,175.808180553,22.5993732028,1.74696883415,8.77884267129,508.295959749,0.378681,22.599,0.991504,319.201018461
432.157691857,778.942949023,208.680153056,800.743765139,60.9364301443,4.33416295184,1091,0.387239928197,22.5602,165.988,-22.6042,121.397956687,52.4584,1.1512031854,22.5604866808,165.123459035,22.5604866808,1.6297814611,8.7036461433,362.37484005,0.360609,22.5602,0.991853,222.949935949
300.106926903,446.606137692,84.7153278955,834.375154571,172.707902033,4.93927439998,1092,0.39192235981,22.6042,166.081,-22.6459,133.576098661,52.461,2.34650060888,22.6056529064,187.64912984,22.6056529064,1.83953320849,9.07602760163,420.067074281,0.376026,22.6042,0.991144,245.870023813
639.724428025,811.915625305,200.61131693,886.092417291,85.0550691817,5.69067466159,1093,0.394898452071,22.5785,166.18,-22.618,136.87145801,52.4811,1.66679364686,22.5795816269,210.74327269,22.5795816269,2.08187350913,9.52770400289,501.946371611,0.373589,22.5785,0.989807,306.745662482
459.904196235,664.195282418,165.99623986,897.867762237,58.487813065,4.55263345188,1094,0.387852525446,22.5779,166.2,-22.6192,113.174836139,52.4992,1.16828543437,22.5783963881,188.009346148,22.5783963881,1.8878423644,9.62597517488,390.98165629,0.36353,22.5779,0.989251,286.962543491
373.082567234,744.205803119,245.656614472,781.656041715,-95.3958266206,4.77987095607,1095,0.389385160538,22.5552,166.278,-22.5948,123.738799072,52.5251,-0.341352317156,22.5554740202,168.237175933,22.5554740202,1.68305124693,8.45605593002,410.594589883,0.369973,22.5552,0.98991,53.9187718023
